mondo_id,mondo_name,depth
MONDO:0015065,"ileal neuroendocrine tumor, well differentiated, low or intermediate grade",6
MONDO:0001361,spontaneous ocular nystagmus,6
MONDO:0021183,HTLV-2 infection,6
MONDO:0001347,facioscapulohumeral muscular dystrophy,6
MONDO:0001349,odontoclasia,6
MONDO:0021133,acquired factor XIII deficiency,6
MONDO:0021142,acquired rippling muscle disease,6
MONDO:0001353,Bordetella parapertussis infectious disease,6
MONDO:0009835,subacute sclerosing panencephalitis,6
MONDO:0024613,bipolar depression,6
MONDO:0600011,mild hypophosphatasia,6
MONDO:0010976,"epidermolysis bullosa simplex 1D, generalized, intermediate or severe, autosomal recessive",6
MONDO:0100605,POLR-related leukodystrophy,6
MONDO:0859228,combined oxidative phosphorylation deficiency 55,6
MONDO:0100596,COL1A2-related osteogenesis imperfecta,6
MONDO:0859234,"agammaglobulinemia 8b, autosomal recessive",6
MONDO:0859233,"epidermolysis bullosa, junctional 6, with pyloric atresia",6
MONDO:0100602,COL2A1-related spondyloepiphyseal dysplasia,6
MONDO:0859242,"leukodystrophy, hypomyelinating, 24",6
MONDO:0009800,"Blount disease, adolescent",6
MONDO:0600009,severe hypophosphatasia,6
MONDO:0010967,autosomal recessive nonsyndromic hearing loss 7,6
MONDO:0007006,ulnar neuropathy,6
MONDO:0007022,xanthogranulomatous pyelonephritis,6
MONDO:0600014,alveolar capillary dysplasia without misalignment of pulmonary veins,6
MONDO:0007015,viral meningitis,6
MONDO:0011198,"spondyloepimetaphyseal dysplasia, Missouri type",6
MONDO:0007025,chancre,6
MONDO:0011199,"nephropathy, progressive tubulointerstitial, with cholestatic liver disease",6
MONDO:0030043,"congenital disorder of glycosylation, type iit",6
MONDO:0030054,"developmental and epileptic encephalopathy, 86",6
MONDO:0859246,"leukodystrophy, childhood-onset, remitting",6
MONDO:0009777,Oliver syndrome,6
MONDO:0009775,Oguchi disease-1,6
MONDO:0009438,"hypouricemia, hypercalcinuria, and decreased bone density",6
MONDO:0009786,optic atrophy 6,6
MONDO:0009785,opsismodysplasia,6
MONDO:0009783,"progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 1",6
MONDO:0009780,lethal omphalocele-cleft palate syndrome,6
MONDO:0009439,autosomal recessive congenital ichthyosis 2,6
MONDO:0009441,autosomal recessive congenital ichthyosis 1,6
MONDO:0009451,Nezelof syndrome,6
MONDO:0859245,"spinocerebellar ataxia, autosomal recessive 32",6
MONDO:0859255,"peripheral motor neuropathy, childhood-onset, biotin-responsive",6
MONDO:0011217,desmosterolosis,6
MONDO:0859279,"spinal muscular atrophy, distal, autosomal recessive, 6",6
MONDO:0010965,autosomal recessive nonsyndromic hearing loss 6,6
MONDO:0001342,dysgammaglobulinemia,6
MONDO:0010973,autosomal dominant nonsyndromic hearing loss 5,6
MONDO:0010972,hydrocephalus-costovertebral dysplasia-Sprengel anomaly syndrome,6
MONDO:0010969,cone-rod dystrophy 5,6
MONDO:0004548,adult type testicular granulosa cell tumor,6
MONDO:0013131,polycystic kidney disease 2,6
MONDO:0013117,"progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal dominant 5",6
MONDO:0013119,autosomal recessive nonsyndromic hearing loss 77,6
MONDO:0013121,"glaucoma 3, primary congenital, C",6
MONDO:0004546,lumbar plexus neoplasm,6
MONDO:0004545,adult malignant schwannoma,6
MONDO:0008038,ataxia-pancytopenia syndrome,6
MONDO:0008036,"myasthenia, limb-girdle, autoimmune",6
MONDO:0004555,kidney angiomyolipoma,6
MONDO:0004554,childhood kidney angiomyolipoma,6
MONDO:0859175,nephronophthisis-like nephropathy 2,6
MONDO:0004562,breast apocrine carcinoma in situ,6
MONDO:0004561,retinal melanoma,6
MONDO:0011188,arrhythmogenic right ventricular dysplasia 3,6
MONDO:0004559,malignant glandular tumor of peripheral nerve sheath,6
MONDO:0004556,carcinoma arising in nasal papillomatosis,6
MONDO:0011189,arrhythmogenic right ventricular dysplasia 4,6
MONDO:0008040,transient myeloproliferative syndrome,6
MONDO:0011190,nephronophthisis 2,6
MONDO:0011192,autosomal recessive nonsyndromic hearing loss 18A,6
MONDO:0009817,autosomal recessive osteopetrosis 5,6
MONDO:0030044,pseudo-TORCH syndrome 3,6
MONDO:0023699,Maroteaux Fonfria syndrome,6
MONDO:0030059,"developmental and epileptic encephalopathy, 87",6
MONDO:0030058,"hearing loss, autosomal dominant 77",6
MONDO:0023757,meralgia paresthetica,6
MONDO:0030055,"neuronopathy, distal hereditary motor, autosomal recessive 8",6
MONDO:0009443,autosomal recessive congenital ichthyosis 4B,6
MONDO:0009448,iminoglycinuria,6
MONDO:0009818,autosomal recessive osteopetrosis 3,6
MONDO:0002217,central nervous system sarcoma,6
MONDO:0009816,autosomal recessive osteopetrosis 2,6
MONDO:0009815,autosomal recessive osteopetrosis 1,6
MONDO:0009821,lethal osteosclerotic bone dysplasia,6
MONDO:0007043,Pfeiffer syndrome,6
MONDO:0013138,"vertigo, benign recurrent, 2",6
MONDO:0011193,cone dystrophy 3,6
MONDO:0007040,Sakati-Nyhan syndrome,6
MONDO:0011194,Alzheimer disease 5,6
MONDO:0013129,cone dystrophy 4,6
MONDO:0018642,NIK deficiency,6
MONDO:0017018,isolated pulmonary capillaritis,6
MONDO:0017014,interstitial lung disease specific to childhood,6
MONDO:0017013,trisomy 8p,6
MONDO:0014871,retinitis pigmentosa 75,6
MONDO:0014874,"pontocerebellar hypoplasia, type 2F",6
MONDO:0012495,"spondyloepimetaphyseal dysplasia, Genevieve type",6
MONDO:0012507,retinal cone dystrophy 4,6
MONDO:0012506,arrhythmogenic right ventricular dysplasia 11,6
MONDO:0015832,true unicornuate uterus,6
MONDO:0015833,pseudounicornuate uterus,6
MONDO:0014883,hypertrophic cardiomyopathy 26,6
MONDO:0009644,sulfite oxidase deficiency due to molybdenum cofactor deficiency type B1,6
MONDO:0009643,sulfite oxidase deficiency due to molybdenum cofactor deficiency type A,6
MONDO:0018644,autosomal dominant complex spastic paraplegia type 9B,6
MONDO:0010577,"hearing loss, X-linked 1",6
MONDO:0016971,limb-girdle muscular dystrophy,6
MONDO:0018633,20q11.2 microdeletion syndrome,6
MONDO:0012485,autosomal recessive nonsyndromic hearing loss 68,6
MONDO:0012483,cone-rod dystrophy 11,6
MONDO:0016982,angiosarcoma,6
MONDO:0022338,ALK+ histiocytosis,6
MONDO:0957988,"osteogenesis imperfecta, type 23",6
MONDO:0957984,"cardiomyopathy, dilated, 2j",6
MONDO:0001299,diabetic autonomic neuropathy,6
MONDO:0958009,"spastic ataxia 10, autosomal recessive",6
MONDO:0958006,"spondyloepimetaphyseal dysplasia, Guo-Campeau type",6
MONDO:0001286,exotropia,6
MONDO:0958023,"lipodystrophy, congenital generalized, type 5",6
MONDO:0014898,"progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 3",6
MONDO:0014899,"progressive external ophthalmoplegia with mitochondrial DNA deletions, autosomal recessive 4",6
MONDO:0003545,intradural extramedullary spinal canal neoplasm,6
MONDO:0022453,angiomyomatous hamartoma,6
MONDO:0003555,Bartholin gland adenosquamous carcinoma,6
MONDO:0003287,central nervous system leiomyoma,6
MONDO:0003286,extrahepatic bile duct leiomyoma,6
MONDO:0022323,2-hydroxyethyl methacrylate sensitization,6
MONDO:0003294,pericardium leiomyoma,6
MONDO:0018626,paratyphoid fever,6
MONDO:0003299,colorectal leiomyoma,6
MONDO:0018632,11q22.2q22.3 microdeletion syndrome,6
MONDO:0014877,"myopathy, distal, 5",6
MONDO:0003266,ependymal tumor,6
MONDO:0012477,retinitis pigmentosa 33,6
MONDO:0012475,cone dystrophy with supernormal rod response,6
MONDO:0012474,autosomal dominant nocturnal frontal lobe epilepsy 4,6
MONDO:0010620,"hypouricemia, familial renal, due to tubular hypersecretion",6
MONDO:0010618,familial isolated hypoparathyroidism due to agenesis of parathyroid gland,6
MONDO:0010617,male hypergonadotropic hypogonadism-intellectual disability-skeletal anomalies syndrome,6
MONDO:0003253,vulvar granular cell tumor,6
MONDO:0003272,mixed epithelial stromal tumor,6
MONDO:0018666,hepatoblastoma,6
MONDO:0003268,mixed glioma,6
MONDO:0022535,autonomic facial cephalgia,6
MONDO:0003532,breast papillary carcinoma,6
MONDO:0003525,pancreatic gastrin-producing neuroendocrine tumor,6
MONDO:0003274,thoracic cancer,6
MONDO:0003544,spinal cord cancer,6
MONDO:0018653,Polymerase proofreading-related adenomatous polyposis,6
MONDO:0003538,precursor lymphoblastic lymphoma/leukemia,6
MONDO:0018658,19p13.3 microduplication syndrome,6
MONDO:0015799,Smith-McCort dysplasia,6
MONDO:0015802,autosomal dominant non-syndromic intellectual disability,6
MONDO:0014853,autosomal dominant nonsyndromic hearing loss 70,6
MONDO:0016988,hyperinsulinism due to HNF4A deficiency,6
MONDO:0016986,congenital smooth muscle hamartoma,6
MONDO:0016985,nevus of Ito,6
MONDO:0016984,nevus of Ota,6
MONDO:0016995,familial multiple meningioma,6
MONDO:0015820,primary cutaneous B-cell lymphoma,6
MONDO:0010596,"membranoproliferative glomerulonephritis, X-linked",6
MONDO:0009665,biotinidase deficiency,6
MONDO:0014868,"developmental and epileptic encephalopathy, 38",6
MONDO:0957992,combined oxidative phosphorylation deficiency 59,6
MONDO:0010615,isolated growth hormone deficiency type III,6
MONDO:0014854,autosomal dominant nonsyndromic hearing loss 66,6
MONDO:0014855,"intellectual disability, autosomal dominant 42",6
MONDO:0014856,combined oxidative phosphorylation defect type 30,6
MONDO:0014859,"developmental and epileptic encephalopathy, 37",6
MONDO:0015808,folliculotropic mycosis fungoides,6
MONDO:0012464,cone-rod dystrophy 10,6
MONDO:0012463,retinitis pigmentosa 35,6
MONDO:0022529,BK-virus nephropathy,6
MONDO:0018571,contractures-developmental delay-Pierre Robin syndrome,6
MONDO:0958226,"leukoencephalopathy, porphyria-related",6
MONDO:0958203,"intellectual developmental disorder, autosomal dominant 74",6
MONDO:0958200,"intellectual developmental disorder, X-linked 113",6
MONDO:0018593,primary polyarteritis nodosa,6
MONDO:0018594,secondary polyarteritis nodosa,6
MONDO:0012549,"autosomal recessive ataxia, Beauce type",6
MONDO:0018587,non-recovering obstetric brachial plexus lesion,6
MONDO:0958129,COQ7-related distal hereditary motor neuropathy,6
MONDO:0958162,B acute lymphoblastic leukemia with DUX4 rearrangement,6
MONDO:0958161,B acute lymphoblastic leukemia with PAX5 P80R mutation,6
MONDO:0014934,"spinocerebellar ataxia, autosomal recessive 24",6
MONDO:0003562,rete testis neoplasm,6
MONDO:0014923,peeling skin syndrome 5,6
MONDO:0014924,"epilepsy, familial focal, with variable foci 2",6
MONDO:0014925,"epilepsy, familial focal, with variable foci 3",6
MONDO:0014929,retinitis pigmentosa 76,6
MONDO:1011154,"osteoporosis, horse",6
MONDO:0003314,endometrioid stromal and related neoplasms of the vagina,6
MONDO:0003312,ovarian endometrioid stromal and related neoplasms,6
MONDO:0003310,Monckeberg arteriosclerosis,6
MONDO:0014754,primary coenzyme Q10 deficiency 8,6
MONDO:0003586,esophagus liposarcoma,6
MONDO:0003593,breast liposarcoma,6
MONDO:0011657,autosomal dominant nonsyndromic hearing loss 24,6
MONDO:0011658,autosomal recessive early-onset Parkinson disease 7,6
MONDO:0009614,"methylmalonic aciduria, cblB type",6
MONDO:0009613,"methylmalonic aciduria, cblA type",6
MONDO:0010482,X-linked parkinsonism-spasticity syndrome,6
MONDO:0011647,Alzheimer disease 7,6
MONDO:0010480,"anemia, nonspherocytic hemolytic, due to G6PD deficiency",6
MONDO:0014908,"microcephaly 17, primary, autosomal recessive",6
MONDO:0010489,"intellectual disability, X-linked 101",6
MONDO:0010488,"intellectual disability, X-linked 100",6
MONDO:0010487,"intellectual disability, X-linked 99",6
MONDO:0010486,"Olmsted syndrome, X-linked",6
MONDO:0010484,"hearing loss, X-linked 6",6
MONDO:0958181,mitochondrial trifunctional protein deficiency 1,6
MONDO:0015926,pneumoconiosis,6
MONDO:0958185,mitochondrial trifunctional protein deficiency 2,6
MONDO:0014943,mitochondrial DNA depletion syndrome 15 (hepatocerebral type),6
MONDO:0001048,orbital granuloma,6
MONDO:0958094,adult-onset progressive leukoencephalopathy-early-onset deafness,6
MONDO:0042458,Trichinella spiralis infectious disease,6
MONDO:0021386,neoplasm of mediastinum,6
MONDO:0012514,hypomyelinating leukodystrophy 5,6
MONDO:0012513,maturity-onset diabetes of the young type 7,6
MONDO:0021388,neoplasm of chest wall,6
MONDO:0021374,neoplasm of cerebral hemisphere,6
MONDO:0009621,microcephaly-cervical spine fusion anomalies syndrome,6
MONDO:0009618,microcephaly-cardiomyopathy syndrome,6
MONDO:0021375,tumor of duodenum,6
MONDO:0014904,"congenital disorder of glycosylation, type IAA",6
MONDO:0001054,double pterygium,6
MONDO:0001055,conjunctival pterygium,6
MONDO:0001294,Horner syndrome,6
MONDO:0957978,optic atrophy 16,6
MONDO:0001297,cardiac tamponade,6
MONDO:0017026,interstitial lung disease specific to adulthood,6
MONDO:0012512,fatal mitochondrial disease due to combined oxidative phosphorylation defect type 3,6
MONDO:0012510,combined oxidative phosphorylation defect type 2,6
MONDO:0957993,"progressive external ophthalmoplegia with mitochondrial dna deletions, autosomal recessive 6",6
MONDO:0012523,retinitis pigmentosa 36,6
MONDO:0003315,endometrium carcinoma in situ,6
MONDO:0010497,"intellectual disability, X-linked 102",6
MONDO:0010507,Xq25 microduplication syndrome,6
MONDO:0010506,"intellectual disability, X-linked 61",6
MONDO:0018610,early-onset posterior subcapsular cataract,6
MONDO:0010510,"intellectual disability, X-linked 105",6
MONDO:0010509,"intellectual disability, X-linked 104",6
MONDO:0010508,"intellectual disability, X-linked 103",6
MONDO:0010519,alpha thalassemia-X-linked intellectual disability syndrome,6
MONDO:0015792,transient congenital hypothyroidism,6
MONDO:0012521,herpes simplex encephalitis,6
MONDO:0012519,Rubinstein-Taybi syndrome due to 16p13.3 microdeletion,6
MONDO:0012540,age related macular degeneration 4,6
MONDO:0022098,catamenial pneumothorax,6
MONDO:0012534,combined oxidative phosphorylation defect type 4,6
MONDO:0022171,chromhidrosis,6
MONDO:0012543,optic atrophy 5,6
MONDO:0958085,digenic hemochromatosis,6
MONDO:0958076,myeloschisis,6
MONDO:0700240,BEST1-related vitreoretinochoroidopathy,6
MONDO:0005257,advanced heart failure,6
MONDO:0005256,moderate heart failure,6
MONDO:0005255,mild heart failure,6
MONDO:0022697,athetoid cerebral palsy,6
MONDO:0015740,trisomy 18p,6
MONDO:0015741,distal trisomy 18q,6
MONDO:0700231,TSPAN12-related exudative vitreoretinopathy,6
MONDO:0015742,periventricular leukomalacia,6
MONDO:0700228,LRP5-related exudative vitreoretinopathy,6
MONDO:0015729,mosaic trisomy 16,6
MONDO:0005258,autism spectrum disorder,6
MONDO:0015448,mitochondrial complex III deficiency,6
MONDO:0011449,Salla disease,6
MONDO:0011451,"cardioencephalomyopathy, fatal infantile, due to cytochrome c oxidase deficiency 1",6
MONDO:0011435,"microcephaly 2, primary, autosomal recessive, with or without cortical malformations",6
MONDO:0957463,primary bone and joint tuberculosis,6
MONDO:0957461,primary tuberculous lymphadenitis,6
MONDO:0011436,autosomal recessive distal spinal muscular atrophy 1,6
MONDO:0011437,"microcephaly 4, primary, autosomal recessive",6
MONDO:0011439,spinocerebellar ataxia type 12,6
MONDO:0001765,polyneuropathy in collagen vascular disease,6
MONDO:0957464,primary cutaneous tuberculosis,6
MONDO:0019027,otopalatodigital syndrome,6
MONDO:0957496,"intellectual developmental disorder, X-linked 112",6
MONDO:0013292,chromosome 4q21 deletion syndrome,6
MONDO:0957537,combined oxidative phosphorylation deficiency 58,6
MONDO:0013281,COG4-congenital disorder of glycosylation,6
MONDO:0957545,"cardiomyopathy, dilated, 2I",6
MONDO:0015758,primary cutaneous T-cell lymphoma,6
MONDO:0957540,"congenital disorder of glycosylation, type IIaa",6
MONDO:0015744,distal trisomy 19q,6
MONDO:0700218,group B streptococcal infection,6
MONDO:0015746,male infertility due to globozoospermia,6
MONDO:0001763,ethmoid sinus cancer,6
MONDO:0001761,favism,6
MONDO:0001775,chronic duodenal ileus,6
MONDO:0001774,posterior scleritis,6
MONDO:0001772,ulcer of anus and rectum,6
MONDO:0001769,acquired tear duct stenosis,6
MONDO:0022735,choroid plexus cyst,6
MONDO:0022714,chester porphyria,6
MONDO:0957262,"osteopetrosis, autosomal recessive 9",6
MONDO:0015694,malignant melanoma of the mucosa,6
MONDO:0001789,neurofibroma of spinal cord,6
MONDO:0001804,anterior scleritis,6
MONDO:0005298,osteoporosis,6
MONDO:0001806,vaginal squamous tumor,6
MONDO:0005311,atherosclerosis,6
MONDO:0005310,atrial flutter,6
MONDO:0015689,myeloid neoplasm associated with PDGFRA rearrangement,6
MONDO:0015690,myeloid neoplasm associated with PDGFRB rearrangement,6
MONDO:0015408,diffuse lymphatic malformation,6
MONDO:0001792,epiphora due to insufficient drainage,6
MONDO:0957273,"Charcot-Marie-Tooth disease, dominant intermediate A",6
MONDO:0957270,"muscular dystrophy, limb-girdle, autosomal recessive 28",6
MONDO:0015681,childhood disintegrative disorder,6
MONDO:0015687,chronic eosinophilic leukemia,6
MONDO:0015653,monogenic epilepsy,6
MONDO:0015665,scleromyxedema,6
MONDO:0002093,acanthoma,6
MONDO:0002092,small intestine leiomyoma,6
MONDO:0002090,eccrine sweat gland neoplasm,6
MONDO:0957397,"intellectual developmental disorder, autosomal dominant 72",6
MONDO:0015723,trisomy 12p,6
MONDO:0005264,transient ischemic attack,6
MONDO:0015724,non-distal trisomy 13q,6
MONDO:0015712,non-distal trisomy 10q,6
MONDO:0005284,chronic progressive multiple sclerosis,6
MONDO:0957314,retinitis pigmentosa 97,6
MONDO:0957309,"spastic paraplegia 90B, autosomal recessive",6
MONDO:0957308,"spastic paraplegia 90A, autosomal dominant",6
MONDO:0957303,"palmoplantar keratoderma, epidermolytic, 2",6
MONDO:0957465,multifocal tuberculosis,6
MONDO:0015705,autosomal recessive centronuclear myopathy,6
MONDO:0957382,multiple mitochondrial dysfunctions syndrome 7,6
MONDO:0957430,childhood-onset schizophrenia,6
MONDO:0957428,B-lymphoblastic leukemia/lymphoma with t(17;19),6
MONDO:0957427,B-lymphoblastic leukemia/lymphoma with t(7;9)(q11.2;p13.2),6
MONDO:0957421,borna virus encephalitis,6
MONDO:0011456,nephronophthisis 3,6
MONDO:0957433,primary pulmonary vein stenosis,6
MONDO:0022758,"chromosome 22, monosome mosaic",6
MONDO:0013299,chromosome 6q11-q14 deletion syndrome,6
MONDO:0700291,glycogen storage disease IX,6
MONDO:0019025,extracutaneous mastocytoma,6
MONDO:0700333,TREX1-related autosomal dominant Aicardi-Goutieres syndrome,6
MONDO:0010637,"keratosis follicularis spinulosa decalvans, X-linked",6
MONDO:0009685,Miyoshi myopathy,6
MONDO:0010650,Melnick-Needles syndrome,6
